"code","cont","reg","year","inv","def","eco","edu","amb","gob1","faid","gobo","gobr","gobg","sal","viv","gobd","seg","cul","soc","gobt"
"GRC","Europe","Europe & Central Asia",2010,0,2.68502992952294,4.45381385739124,4.10563152841867,0.773345249102999,1.92849653366131,0,0,0.271201737814725,3.9419371679106,6.86056337405046,0.197318066990811,6.10933898447558,1.78559578110967,0.556560825727444,18.8058275192341,0
"GRC","Europe","Europe & Central Asia",2011,0,2.39338450168817,4.36943616594777,4.43512744591338,0.844809181322423,1.98474609837269,0,0,0.288848422201721,2.97832670785252,6.48653087248646,0.185481261079366,7.55498022016239,1.73260750909293,0.615372725560187,20.2126272164769,0
"GRC","Europe","Europe & Central Asia",2012,0,2.41103742599527,7.22840526348821,4.51454990481371,1.09411936988766,1.72119830129077,0,0,0.304386937511768,3.5815150310663,5.84558900441413,0.225413694274178,5.31003535490889,1.85090270078032,0.632831949122403,21.0084517060313,0
"GRC","Europe","Europe & Central Asia",2013,0,2.1471985120728,16.6223831191117,4.47595956912108,1.69273860528967,1.88703267018721,0,0,0.343197493551208,3.32071252228016,5.2348688653448,0.292271413862965,4.22132917067986,1.86655152944302,0.61886257708105,19.5694532088966,0
"GRC","Europe","Europe & Central Asia",2014,0,2.66265896471431,3.94557137739567,4.29540569586244,1.46706519792226,1.84824467132366,0,0,0.349834318466774,3.61420831094394,4.70177324019344,0.274270105677951,4.0894232491492,2.10628246462475,0.646493820526599,20.1834811033495,0
"GRC","Europe","Europe & Central Asia",2015,0,2.50651592593846,7.42871971927924,4.12562479549583,1.46566022408015,1.76296697469226,0,0,0.42988186710896,4.05792686366765,4.71798169899243,0.235250313102935,3.69348633065927,2.08396800144422,0.696160398966478,20.2653758927665,0.000564149431901522
"GRC","Europe","Europe & Central Asia",2016,0,2.09985948053125,4.15042382484928,3.93794478944744,1.44542405149359,1.85565024250941,0,0,0.325801187616155,3.26651103757763,4.97200942840306,0.209079370835411,3.348669597933,2.14858800598341,0.711663115905897,20.4348170980463,0
"GRC","Europe","Europe & Central Asia",2017,0,2.48920751534253,3.63670665527306,3.81149496720638,1.33449488952269,1.77562729583061,0,0,0.334039885028133,2.99692594524409,5.20536239443341,0.185331099002319,3.2410746984208,2.10911229732879,0.749647648958484,19.4741923670222,0
"GRC","Europe","Europe & Central Asia",2018,0,2.03070693071451,4.3662093831545,3.88925582251481,1.29768182162695,1.84230756737443,0,0,0.334571283172905,2.59373951081131,4.99150037355046,0.206806197689401,3.43720562599478,2.06048269216194,0.792576631982416,19.0267115649057,0
"ESP","Europe","Europe & Central Asia",1995,0.238360763371949,1.32548647737851,5.55797110274245,4.30575929736117,0.771782929161325,1.60157497365379,0.0750193070447854,0.0427435586650522,0.0146113185232576,0.837424822825512,5.22147461794563,1.03478666257996,5.00339523700149,1.9736183975445,1.30651357123636,14.3847340464567,0
